variable_name,value,value_label
fips,10000.0,DELAWARE
fips,10001.0,"Kent, DE"
fips,10003.0,"New Castle, DE"
fips,10005.0,"Sussex, DE"
fips,11000.0,DISTRICT OF COLUMBIA
fips,11001.0,District of Columbia
fips,12000.0,FLORIDA
fips,12001.0,"Alachua, FL"
fips,12003.0,"Baker, FL"
fips,12005.0,"Bay, FL"
fips,12007.0,"Bradford, FL"
fips,12009.0,"Brevard, FL"
fips,12011.0,"Broward, FL"
fips,12013.0,"Calhoun, FL"
fips,12015.0,"Charlotte, FL"
fips,12017.0,"Citrus, FL"
fips,12019.0,"Clay, FL"
fips,12021.0,"Collier, FL"
fips,12023.0,"Columbia, FL"
fips,12025.0,"Dade, FL"
fips,12027.0,"De Soto, FL"
fips,12029.0,"Dixie, FL"
fips,12031.0,"Duval, FL"
fips,12033.0,"Escambia, FL"
fips,12035.0,"Flagler, FL"
fips,12037.0,"Franklin, FL"
fips,12039.0,"Gadsden, FL"
fips,12041.0,"Gilchrist, FL"
fips,12043.0,"Glades, FL"
fips,12045.0,"Gulf, FL"
fips,12047.0,"Hamilton, FL"
fips,12049.0,"Hardee, FL"
fips,12051.0,"Hendry, FL"
fips,12053.0,"Hernando, FL"
fips,12055.0,"Highlands, FL"
fips,12057.0,"Hillsborough, FL"
fips,12059.0,"Holmes, FL"
fips,12061.0,"Indian River, FL"
fips,12063.0,"Jackson, FL"
fips,12065.0,"Jefferson, FL"
fips,12067.0,"Lafayette, FL"
fips,12069.0,"Lake, FL"
fips,12071.0,"Lee, FL"
fips,12073.0,"Leon, FL"
fips,12075.0,"Levy, FL"
fips,12077.0,"Liberty, FL"
fips,12079.0,"Madison, FL"
fips,12081.0,"Manatee, FL"
fips,12083.0,"Marion, FL"
fips,12085.0,"Martin, FL"
fips,12086.0,"Miami-Dade,FL"
fips,12087.0,"Monroe, FL"
fips,12089.0,"Nassau, FL"
fips,12091.0,"Okaloosa, FL"
fips,12093.0,"Okeechobee, FL"
fips,12095.0,"Orange, FL"
fips,12097.0,"Osceola, FL"
fips,12099.0,"Palm Beach, FL"
fips,12101.0,"Pasco, FL"
fips,12103.0,"Pinellas, FL"
fips,12105.0,"Polk, FL"
fips,12107.0,"Putnam, FL"
fips,12109.0,"St. Johns, FL"
fips,12111.0,"St. Lucie, FL"
fips,12113.0,"Santa Rosa, FL"
fips,12115.0,"Sarasota, FL"
fips,12117.0,"Seminole, FL"
fips,12119.0,"Sumter, FL"
fips,12121.0,"Suwannee, FL"
fips,12123.0,"Taylor, FL"
fips,12125.0,"Union, FL"
fips,12127.0,"Volusia, FL"
fips,12129.0,"Wakulla, FL"
fips,12131.0,"Walton, FL"
fips,12133.0,"Washington, FL"
fips,13000.0,GEORGIA
fips,13001.0,"Appling, GA"
fips,13003.0,"Atkinson, GA"
fips,13005.0,"Bacon, GA"
fips,13007.0,"Baker, GA"
fips,13009.0,"Baldwin, GA"
fips,13011.0,"Banks, GA"
fips,13013.0,"Barrow, GA"
fips,13015.0,"Bartow, GA"
fips,13017.0,"Ben Hill, GA"
fips,13019.0,"Berrien, GA"
fips,13021.0,"Bibb, GA"
fips,13023.0,"Bleckley, GA"
fips,13025.0,"Brantley, GA"
fips,13027.0,"Brooks, GA"
fips,13029.0,"Bryan, GA"
fips,13031.0,"Bulloch, GA"
fips,13033.0,"Burke, GA"
fips,13035.0,"Butts, GA"
fips,13037.0,"Calhoun, GA"
fips,13039.0,"Camden, GA"
fips,13043.0,"Candler, GA"
fips,13045.0,"Carroll, GA"
fips,13047.0,"Catoosa, GA"
fips,13049.0,"Charlton, GA"
fips,13051.0,"Chatham, GA"
fips,13053.0,"Chattahoochee, GA"
fips,13055.0,"Chattooga, GA"
fips,13057.0,"Cherokee, GA"
fips,13059.0,"Clarke, GA"
fips,13061.0,"Clay, GA"
fips,13063.0,"Clayton, GA"
fips,13065.0,"Clinch, GA"
fips,13067.0,"Cobb, GA"
fips,13069.0,"Coffee, GA"
fips,13071.0,"Colquitt, GA"
fips,13073.0,"Columbia, GA"
fips,13075.0,"Cook, GA"
fips,13077.0,"Coweta, GA"
fips,13079.0,"Crawford, GA"
fips,13081.0,"Crisp, GA"
fips,13083.0,"Dade, GA"
fips,13085.0,"Dawson, GA"
fips,13087.0,"Decatur, GA"
fips,13089.0,"De Kalb, GA"
fips,13091.0,"Dodge, GA"
fips,13093.0,"Dooly, GA"
fips,13095.0,"Dougherty, GA"
fips,13097.0,"Douglas, GA"
fips,13099.0,"Early, GA"
fips,13101.0,"Echols, GA"
fips,13103.0,"Effingham, GA"
fips,13105.0,"Elbert, GA"
fips,13107.0,"Emanuel, GA"
fips,13109.0,"Evans, GA"
fips,13111.0,"Fannin, GA"
fips,13113.0,"Fayette, GA"
fips,13115.0,"Floyd, GA"
fips,13117.0,"Forsyth, GA"
fips,13119.0,"Franklin, GA"
fips,13121.0,"Fulton, GA"
fips,13123.0,"Gilmer, GA"
fips,13125.0,"Glascock, GA"
fips,13127.0,"Glynn, GA"
fips,13129.0,"Gordon, GA"
fips,13131.0,"Grady, GA"
fips,13133.0,"Greene, GA"
fips,13135.0,"Gwinnett, GA"
fips,13137.0,"Habersham, GA"
fips,13139.0,"Hall, GA"
fips,13141.0,"Hancock, GA"
fips,13143.0,"Haralson, GA"
fips,13145.0,"Harris, GA"
fips,13147.0,"Hart, GA"
fips,13149.0,"Heard, GA"
fips,13151.0,"Henry, GA"
fips,13153.0,"Houston, GA"
fips,13155.0,"Irwin, GA"
fips,13157.0,"Jackson, GA"
fips,13159.0,"Jasper, GA"
fips,13161.0,"Jeff Davis, GA"
fips,13163.0,"Jefferson, GA"
fips,13165.0,"Jenkins, GA"
fips,13167.0,"Johnson, GA"
fips,13169.0,"Jones, GA"
fips,13171.0,"Lamar, GA"
fips,13173.0,"Lanier, GA"
fips,13175.0,"Laurens, GA"
fips,13177.0,"Lee, GA"
fips,13179.0,"Liberty, GA"
fips,13181.0,"Lincoln, GA"
fips,13183.0,"Long, GA"
fips,13185.0,"Lowndes, GA"
fips,13187.0,"Lumpkin, GA"
fips,13189.0,"McDuffie, GA"
fips,13191.0,"McIntosh, GA"
fips,13193.0,"Macon, GA"
fips,13195.0,"Madison, GA"
fips,13197.0,"Marion, GA"
fips,13199.0,"Meriwether, GA"
fips,13201.0,"Miller, GA"
fips,13205.0,"Mitchell, GA"
fips,13207.0,"Monroe, GA"
fips,13209.0,"Montgomery, GA"
fips,13211.0,"Morgan, GA"
fips,13213.0,"Murray, GA"
fips,13215.0,"Muscogee, GA"
fips,13217.0,"Newton, GA"
fips,13219.0,"Oconee, GA"
fips,13221.0,"Oglethorpe, GA"
fips,13223.0,"Paulding, GA"
fips,13225.0,"Peach, GA"
fips,13227.0,"Pickens, GA"
fips,13229.0,"Pierce, GA"
fips,13231.0,"Pike, GA"
fips,13233.0,"Polk, GA"
fips,13235.0,"Pulaski, GA"
fips,13237.0,"Putnam, GA"
fips,13239.0,"Quitman, GA"
fips,13241.0,"Rabun, GA"
fips,13243.0,"Randolph, GA"
fips,13245.0,"Richmond, GA"
fips,13247.0,"Rockdale, GA"
fips,13249.0,"Schley, GA"
fips,13251.0,"Screven, GA"
fips,13253.0,"Seminole, GA"
fips,13255.0,"Spalding, GA"
fips,13257.0,"Stephens, GA"
fips,13259.0,"Stewart, GA"
fips,13261.0,"Sumter, GA"
fips,13263.0,"Talbot, GA"
fips,13265.0,"Taliaferro, GA"
fips,13267.0,"Tattnall, GA"
fips,13269.0,"Taylor, GA"
fips,13271.0,"Telfair, GA"
fips,13273.0,"Terrell, GA"
fips,13275.0,"Thomas, GA"
fips,13277.0,"Tift, GA"
fips,13279.0,"Toombs, GA"
fips,13281.0,"Towns, GA"
fips,13283.0,"Treutlen, GA"
fips,13285.0,"Troup, GA"
fips,13287.0,"Turner, GA"
fips,13289.0,"Twiggs, GA"
fips,13291.0,"Union, GA"
fips,13293.0,"Upson, GA"
fips,13295.0,"Walker, GA"
fips,13297.0,"Walton, GA"
fips,13299.0,"Ware, GA"
fips,13301.0,"Warren, GA"
fips,13303.0,"Washington, GA"
fips,13305.0,"Wayne, GA"
fips,13307.0,"Webster, GA"
fips,13309.0,"Wheeler, GA"
fips,13311.0,"White, GA"
fips,13313.0,"Whitfield, GA"
fips,13315.0,"Wilcox, GA"
fips,13317.0,"Wilkes, GA"
fips,13319.0,"Wilkinson, GA"
fips,13321.0,"Worth, GA"
fips,15000.0,HAWAII
fips,15001.0,"Hawaii, HI"
fips,15003.0,"Honolulu, HI"
fips,15005.0,"Kalawao, HI"
fips,15007.0,"Kauai, HI"
fips,15009.0,"Maui, HI"
fips,16000.0,IDAHO
fips,16001.0,"Ada, ID"
fips,16003.0,"Adams, ID"
fips,16005.0,"Bannock, ID"
fips,16007.0,"Bear Lake, ID"
fips,16009.0,"Benewah, ID"
fips,16011.0,"Bingham, ID"
fips,16013.0,"Blaine, ID"
fips,16015.0,"Boise, ID"
fips,16017.0,"Bonner, ID"
fips,16019.0,"Bonneville, ID"
fips,16021.0,"Boundary, ID"
fips,16023.0,"Butte, ID"
fips,16025.0,"Camas, ID"
fips,16027.0,"Canyon, ID"
fips,16029.0,"Caribou, ID"
fips,16031.0,"Cassia, ID"
fips,16033.0,"Clark, ID"
fips,16035.0,"Clearwater, ID"
fips,16037.0,"Custer, ID"
fips,16039.0,"Elmore, ID"
fips,16041.0,"Franklin, ID"
fips,16043.0,"Fremont, ID"
fips,16045.0,"Gem, ID"
fips,16047.0,"Gooding, ID"
fips,16049.0,"Idaho, ID"
fips,16051.0,"Jefferson, ID"
fips,16053.0,"Jerome, ID"
fips,16055.0,"Kootenai, ID"
fips,16057.0,"Latah, ID"
fips,16059.0,"Lemhi, ID"
fips,16061.0,"Lewis, ID"
fips,16063.0,"Lincoln, ID"
fips,16065.0,"Madison, ID"
fips,16067.0,"Minidoka, ID"
fips,16069.0,"Nez Perce, ID"
fips,16071.0,"Oneida, ID"
fips,16073.0,"Owyhee, ID"
fips,16075.0,"Payette, ID"
fips,16077.0,"Power, ID"
fips,16079.0,"Shoshone, ID"
fips,16081.0,"Teton, ID"
fips,16083.0,"Twin Falls, ID"
fips,16085.0,"Valley, ID"
fips,16087.0,"Washington, ID"
fips,17000.0,ILLINOIS
fips,17001.0,"Adams, IL"
fips,17003.0,"Alexander, IL"
fips,17005.0,"Bond, IL"
fips,17007.0,"Boone, IL"
fips,17009.0,"Brown, IL"
fips,17011.0,"Bureau, IL"
fips,17013.0,"Calhoun, IL"
fips,17015.0,"Carroll, IL"
fips,17017.0,"Cass, IL"
fips,17019.0,"Champaign, IL"
fips,17021.0,"Christian, IL"
fips,17023.0,"Clark, IL"
fips,17025.0,"Clay, IL"
fips,17027.0,"Clinton, IL"
fips,17029.0,"Coles, IL"
fips,17031.0,"Cook, IL"
fips,17033.0,"Crawford, IL"
fips,17035.0,"Cumberland, IL"
fips,17037.0,"DeKalb, IL"
fips,17039.0,"De Witt, IL"
fips,17041.0,"Douglas, IL"
fips,17043.0,"DuPage, IL"
fips,17045.0,"Edgar, IL"
fips,17047.0,"Edwards, IL"
fips,17049.0,"Effingham, IL"
fips,17051.0,"Fayette, IL"
fips,17053.0,"Ford, IL"
fips,17055.0,"Franklin, IL"
fips,17057.0,"Fulton, IL"
fips,17059.0,"Gallatin, IL"
fips,17061.0,"Greene, IL"
fips,17063.0,"Grundy, IL"
fips,17065.0,"Hamilton, IL"
fips,17067.0,"Hancock, IL"
fips,17069.0,"Hardin, IL"
fips,17071.0,"Henderson, IL"
fips,17073.0,"Henry, IL"
fips,17075.0,"Iroquois, IL"
fips,17077.0,"Jackson, IL"
fips,17079.0,"Jasper, IL"
fips,17081.0,"Jefferson, IL"
fips,17083.0,"Jersey, IL"
fips,17085.0,"Jo Daviess, IL"
fips,17087.0,"Johnson, IL"
fips,17089.0,"Kane, IL"
fips,17091.0,"Kankakee, IL"
fips,17093.0,"Kendall, IL"
fips,17095.0,"Knox, IL"
fips,17097.0,"Lake, IL"
fips,17099.0,"La Salle, IL"
fips,17101.0,"Lawrence, IL"
fips,17103.0,"Lee, IL"
fips,17105.0,"Livingston, IL"
fips,17107.0,"Logan, IL"
fips,17109.0,"McDonough, IL"
fips,17111.0,"McHenry, IL"
fips,17113.0,"McLean, IL"
fips,17115.0,"Macon, IL"
fips,17117.0,"Macoupin, IL"
fips,17119.0,"Madison, IL"
fips,17121.0,"Marion, IL"
fips,17123.0,"Marshall, IL"
fips,17125.0,"Mason, IL"
fips,17127.0,"Massac, IL"
fips,17129.0,"Menard, IL"
fips,17131.0,"Mercer, IL"
fips,17133.0,"Monroe, IL"
fips,17135.0,"Montgomery, IL"
fips,17137.0,"Morgan, IL"
fips,17139.0,"Moultrie, IL"
fips,17141.0,"Ogle, IL"
fips,17143.0,"Peoria, IL"
fips,17145.0,"Perry, IL"
fips,17147.0,"Piatt, IL"
fips,17149.0,"Pike, IL"
fips,17151.0,"Pope, IL"
fips,17153.0,"Pulaski, IL"
fips,17155.0,"Putnam, IL"
fips,17157.0,"Randolph, IL"
fips,17159.0,"Richland, IL"
fips,17161.0,"Rock Island, IL"
fips,17163.0,"St. Clair, IL"
fips,17165.0,"Saline, IL"
fips,17167.0,"Sangamon, IL"
fips,17169.0,"Schuyler, IL"
fips,17171.0,"Scott, IL"
fips,17173.0,"Shelby, IL"
fips,17175.0,"Stark, IL"
fips,17177.0,"Stephenson, IL"
fips,17179.0,"Tazewell, IL"
fips,17181.0,"Union, IL"
fips,17183.0,"Vermilion, IL"
fips,17185.0,"Wabash, IL"
fips,17187.0,"Warren, IL"
fips,17189.0,"Washington, IL"
fips,17191.0,"Wayne, IL"
fips,17193.0,"White, IL"
fips,17195.0,"Whiteside, IL"
fips,17197.0,"Will, IL"
fips,17199.0,"Williamson, IL"
fips,17201.0,"Winnebago, IL"
fips,17203.0,"Woodford, IL"
fips,18000.0,INDIANA
fips,18001.0,"Adams, IN"
fips,18003.0,"Allen, IN"
fips,18005.0,"Bartholomew, IN"
fips,18007.0,"Benton, IN"
fips,18009.0,"Blackford, IN"
fips,18011.0,"Boone, IN"
fips,18013.0,"Brown, IN"
fips,18015.0,"Carroll, IN"
fips,18017.0,"Cass, IN"
fips,18019.0,"Clark, IN"
fips,18021.0,"Clay, IN"
fips,18023.0,"Clinton, IN"
fips,18025.0,"Crawford, IN"
fips,18027.0,"Daviess, IN"
fips,18029.0,"Dearborn, IN"
fips,18031.0,"Decatur, IN"
fips,18033.0,"De Kalb, IN"
fips,18035.0,"Delaware, IN"
fips,18037.0,"Dubois, IN"
fips,18039.0,"Elkhart, IN"
fips,18041.0,"Fayette, IN"
fips,18043.0,"Floyd, IN"
fips,18045.0,"Fountain, IN"
fips,18047.0,"Franklin, IN"
fips,18049.0,"Fulton, IN"
fips,18051.0,"Gibson, IN"
fips,18053.0,"Grant, IN"
fips,18055.0,"Greene, IN"
fips,18057.0,"Hamilton, IN"
fips,18059.0,"Hancock, IN"
fips,18061.0,"Harrison, IN"
fips,18063.0,"Hendricks, IN"
fips,18065.0,"Henry, IN"
fips,18067.0,"Howard, IN"
fips,18069.0,"Huntington, IN"
fips,18071.0,"Jackson, IN"
fips,18073.0,"Jasper, IN"
fips,18075.0,"Jay, IN"
fips,18077.0,"Jefferson, IN"
fips,18079.0,"Jennings, IN"
fips,18081.0,"Johnson, IN"
fips,18083.0,"Knox, IN"
fips,18085.0,"Kosciusko, IN"
fips,18087.0,"Lagrange, IN"
fips,18089.0,"Lake, IN"
fips,18091.0,"La Porte, IN"
fips,18093.0,"Lawrence, IN"
fips,18095.0,"Madison, IN"
fips,18097.0,"Marion, IN"
fips,18099.0,"Marshall, IN"
fips,18101.0,"Martin, IN"
fips,18103.0,"Miami, IN"
fips,18105.0,"Monroe, IN"
fips,18107.0,"Montgomery, IN"
fips,18109.0,"Morgan, IN"
fips,18111.0,"Newton, IN"
fips,18113.0,"Noble, IN"
fips,18115.0,"Ohio, IN"
fips,18117.0,"Orange, IN"
fips,18119.0,"Owen, IN"
fips,18121.0,"Parke, IN"
fips,18123.0,"Perry, IN"
fips,18125.0,"Pike, IN"
fips,18127.0,"Porter, IN"
fips,18129.0,"Posey, IN"
fips,18131.0,"Pulaski, IN"
fips,18133.0,"Putnam, IN"
fips,18135.0,"Randolph, IN"
fips,18137.0,"Ripley, IN"
fips,18139.0,"Rush, IN"
fips,18141.0,"St. Joseph, IN"
fips,18143.0,"Scott, IN"
fips,18145.0,"Shelby, IN"
fips,18147.0,"Spencer, IN"
fips,18149.0,"Starke, IN"
fips,18151.0,"Steuben, IN"
fips,18153.0,"Sullivan, IN"
fips,18155.0,"Switzerland, IN"
fips,18157.0,"Tippecanoe, IN"
fips,18159.0,"Tipton, IN"
fips,18161.0,"Union, IN"
fips,18163.0,"Vanderburgh, IN"
fips,18165.0,"Vermillion, IN"
fips,18167.0,"Vigo, IN"
fips,18169.0,"Wabash, IN"
fips,18171.0,"Warren, IN"
fips,18173.0,"Warrick, IN"
fips,18175.0,"Washington, IN"
fips,18177.0,"Wayne, IN"
fips,18179.0,"Wells, IN"
fips,18181.0,"White, IN"
fips,18183.0,"Whitley, IN"
fips,19000.0,IOWA
fips,19001.0,"Adair, IA"
fips,19003.0,"Adams, IA"
fips,19005.0,"Allamakee, IA"
fips,19007.0,"Appanoose, IA"
fips,19009.0,"Audubon, IA"
fips,19011.0,"Benton, IA"
fips,19013.0,"Black Hawk, IA"
fips,19015.0,"Boone, IA"
fips,19017.0,"Bremer, IA"
fips,19019.0,"Buchanan, IA"
fips,19021.0,"Buena Vista, IA"
fips,19023.0,"Butler, IA"
fips,19025.0,"Calhoun, IA"
fips,19027.0,"Carroll, IA"
fips,19029.0,"Cass, IA"
fips,19031.0,"Cedar, IA"
fips,19033.0,"Cerro Gordo, IA"
fips,19035.0,"Cherokee, IA"
fips,19037.0,"Chickasaw, IA"
fips,19039.0,"Clarke, IA"
fips,19041.0,"Clay, IA"
fips,19043.0,"Clayton, IA"
fips,19045.0,"Clinton, IA"
fips,19047.0,"Crawford, IA"
fips,19049.0,"Dallas, IA"
fips,19051.0,"Davis, IA"
fips,19053.0,"Decatur, IA"
fips,19055.0,"Delaware, IA"
fips,19057.0,"Des Moines, IA"
fips,19059.0,"Dickinson, IA"
fips,19061.0,"Dubuque, IA"
fips,19063.0,"Emmet, IA"
fips,19065.0,"Fayette, IA"
fips,19067.0,"Floyd, IA"
fips,19069.0,"Franklin, IA"
fips,19071.0,"Fremont, IA"
fips,19073.0,"Greene, IA"
fips,19075.0,"Grundy, IA"
fips,19077.0,"Guthrie, IA"
fips,19079.0,"Hamilton, IA"
fips,19081.0,"Hancock, IA"
fips,19083.0,"Hardin, IA"
fips,19085.0,"Harrison, IA"
fips,19087.0,"Henry, IA"
fips,19089.0,"Howard, IA"
fips,19091.0,"Humboldt, IA"
fips,19093.0,"Ida, IA"
fips,19095.0,"Iowa, IA"
fips,19097.0,"Jackson, IA"
fips,19099.0,"Jasper, IA"
fips,19101.0,"Jefferson, IA"
fips,19103.0,"Johnson, IA"
fips,19105.0,"Jones, IA"
fips,19107.0,"Keokuk, IA"
fips,19109.0,"Kossuth, IA"
fips,19111.0,"Lee, IA"
fips,19113.0,"Linn, IA"
fips,19115.0,"Louisa, IA"
fips,19117.0,"Lucas, IA"
fips,19119.0,"Lyon, IA"
fips,19121.0,"Madison, IA"
fips,19123.0,"Mahaska, IA"
fips,19125.0,"Marion, IA"
fips,19127.0,"Marshall, IA"
fips,19129.0,"Mills, IA"
fips,19131.0,"Mitchell, IA"
fips,19133.0,"Monona, IA"
fips,19135.0,"Monroe, IA"
fips,19137.0,"Montgomery, IA"
fips,19139.0,"Muscatine, IA"
fips,19141.0,"OBrien, IA"
fips,19143.0,"Osceola, IA"
fips,19145.0,"Page, IA"
fips,19147.0,"Palo Alto, IA"
fips,19149.0,"Plymouth, IA"
fips,19151.0,"Pocahontas, IA"
fips,19153.0,"Polk, IA"
fips,19155.0,"Pottawattamie, IA"
fips,19157.0,"Poweshiek, IA"
fips,19159.0,"Ringgold, IA"
fips,19161.0,"Sac, IA"
fips,19163.0,"Scott, IA"
fips,19165.0,"Shelby, IA"
fips,19167.0,"Sioux, IA"
fips,19169.0,"Story, IA"
fips,19171.0,"Tama, IA"
fips,19173.0,"Taylor, IA"
fips,19175.0,"Union, IA"
fips,19177.0,"Van Buren, IA"
fips,19179.0,"Wapello, IA"
fips,19181.0,"Warren, IA"
fips,19183.0,"Washington, IA"
fips,19185.0,"Wayne, IA"
fips,19187.0,"Webster, IA"
fips,19189.0,"Winnebago, IA"
fips,19191.0,"Winneshiek, IA"
fips,19193.0,"Woodbury, IA"
fips,19195.0,"Worth, IA"
fips,19197.0,"Wright, IA"
fips,20000.0,KANSAS
fips,20001.0,"Allen, KS"
fips,20003.0,"Anderson, KS"
fips,20005.0,"Atchison, KS"
fips,20007.0,"Barber, KS"
fips,20009.0,"Barton, KS"
fips,20011.0,"Bourbon, KS"
fips,20013.0,"Brown, KS"
fips,20015.0,"Butler, KS"
fips,20017.0,"Chase, KS"
fips,20019.0,"Chautauqua, KS"
fips,20021.0,"Cherokee, KS"
fips,20023.0,"Cheyenne, KS"
fips,20025.0,"Clark, KS"
fips,20027.0,"Clay, KS"
fips,20029.0,"Cloud, KS"
fips,20031.0,"Coffey, KS"
fips,20033.0,"Comanche, KS"
fips,20035.0,"Cowley, KS"
fips,20037.0,"Crawford, KS"
fips,20039.0,"Decatur, KS"
fips,20041.0,"Dickinson, KS"
fips,20043.0,"Doniphan, KS"
fips,20045.0,"Douglas, KS"
fips,20047.0,"Edwards, KS"
fips,20049.0,"Elk, KS"
fips,20051.0,"Ellis, KS"
fips,20053.0,"Ellsworth, KS"
fips,20055.0,"Finney, KS"
fips,20057.0,"Ford, KS"
fips,20059.0,"Franklin, KS"
fips,20061.0,"Geary, KS"
fips,20063.0,"Gove, KS"
fips,20065.0,"Graham, KS"
fips,20067.0,"Grant, KS"
fips,20069.0,"Gray, KS"
fips,20071.0,"Greeley, KS"
fips,20073.0,"Greenwood, KS"
fips,20075.0,"Hamilton, KS"
fips,20077.0,"Harper, KS"
fips,20079.0,"Harvey, KS"
fips,20081.0,"Haskell, KS"
fips,20083.0,"Hodgeman, KS"
fips,20085.0,"Jackson, KS"
fips,20087.0,"Jefferson, KS"
fips,20089.0,"Jewell, KS"
fips,20091.0,"Johnson, KS"
fips,20093.0,"Kearny, KS"
fips,20095.0,"Kingman, KS"
fips,20097.0,"Kiowa, KS"
fips,20099.0,"Labette, KS"
fips,20101.0,"Lane, KS"
fips,20103.0,"Leavenworth, KS"
fips,20105.0,"Lincoln, KS"
fips,20107.0,"Linn, KS"
fips,20109.0,"Logan, KS"
fips,20111.0,"Lyon, KS"
fips,20113.0,"McPherson, KS"
fips,20115.0,"Marion, KS"
fips,20117.0,"Marshall, KS"
fips,20119.0,"Meade, KS"
fips,20121.0,"Miami, KS"
fips,20123.0,"Mitchell, KS"
fips,20125.0,"Montgomery, KS"
fips,20127.0,"Morris, KS"
fips,20129.0,"Morton, KS"
fips,20131.0,"Nemaha, KS"
fips,20133.0,"Neosho, KS"
fips,20135.0,"Ness, KS"
fips,20137.0,"Norton, KS"
fips,20139.0,"Osage, KS"
fips,20141.0,"Osborne, KS"
fips,20143.0,"Ottawa, KS"
fips,20145.0,"Pawnee, KS"
fips,20147.0,"Phillips, KS"
fips,20149.0,"Pottawatomie, KS"
fips,20151.0,"Pratt, KS"
fips,20153.0,"Rawlins, KS"
fips,20155.0,"Reno, KS"
fips,20157.0,"Republic, KS"
fips,20159.0,"Rice, KS"
fips,20161.0,"Riley, KS"
fips,20163.0,"Rooks, KS"
fips,20165.0,"Rush, KS"
fips,20167.0,"Russell, KS"
fips,20169.0,"Saline, KS"
fips,20171.0,"Scott, KS"
fips,20173.0,"Sedgwick, KS"
fips,20175.0,"Seward, KS"
fips,20177.0,"Shawnee, KS"
fips,20179.0,"Sheridan, KS"
fips,20181.0,"Sherman, KS"
fips,20183.0,"Smith, KS"
fips,20185.0,"Stafford, KS"
fips,20187.0,"Stanton, KS"
fips,20189.0,"Stevens, KS"
fips,20191.0,"Sumner, KS"
fips,20193.0,"Thomas, KS"
fips,20195.0,"Trego, KS"
fips,20197.0,"Wabaunsee, KS"
fips,20199.0,"Wallace, KS"
fips,20201.0,"Washington, KS"
fips,20203.0,"Wichita, KS"
fips,20205.0,"Wilson, KS"
fips,20207.0,"Woodson, KS"
fips,20209.0,"Wyandotte, KS"
fips,21000.0,KENTUCKY
fips,21001.0,"Adair, KY"
fips,21003.0,"Allen, KY"
fips,21005.0,"Anderson, KY"
fips,21007.0,"Ballard, KY"
fips,21009.0,"Barren, KY"
fips,21011.0,"Bath, KY"
fips,21013.0,"Bell, KY"
fips,21015.0,"Boone, KY"
fips,21017.0,"Bourbon, KY"
fips,21019.0,"Boyd, KY"
fips,21021.0,"Boyle, KY"
fips,21023.0,"Bracken, KY"
fips,21025.0,"Breathitt, KY"
fips,21027.0,"Breckinridge, KY"
fips,21029.0,"Bullitt, KY"
fips,21031.0,"Butler, KY"
fips,21033.0,"Caldwell, KY"
fips,21035.0,"Calloway, KY"
fips,21037.0,"Campbell, KY"
fips,21039.0,"Carlisle, KY"
fips,21041.0,"Carroll, KY"
fips,21043.0,"Carter, KY"
fips,21045.0,"Casey, KY"
fips,21047.0,"Christian, KY"
fips,21049.0,"Clark, KY"
fips,21051.0,"Clay, KY"
fips,21053.0,"Clinton, KY"
fips,21055.0,"Crittenden, KY"
fips,21057.0,"Cumberland, KY"
fips,21059.0,"Daviess, KY"
fips,21061.0,"Edmonson, KY"
fips,21063.0,"Elliott, KY"
fips,21065.0,"Estill, KY"
fips,21067.0,"Fayette, KY"
fips,21069.0,"Fleming, KY"
fips,21071.0,"Floyd, KY"
fips,21073.0,"Franklin, KY"
fips,21075.0,"Fulton, KY"
fips,21077.0,"Gallatin, KY"
fips,21079.0,"Garrard, KY"
fips,21081.0,"Grant, KY"
fips,21083.0,"Graves, KY"
fips,21085.0,"Grayson, KY"
fips,21087.0,"Green, KY"
fips,21089.0,"Greenup, KY"
fips,21091.0,"Hancock, KY"
fips,21093.0,"Hardin, KY"
fips,21095.0,"Harlan, KY"
fips,21097.0,"Harrison, KY"
fips,21099.0,"Hart, KY"
fips,21101.0,"Henderson, KY"
fips,21103.0,"Henry, KY"
fips,21105.0,"Hickman, KY"
fips,21107.0,"Hopkins, KY"
fips,21109.0,"Jackson, KY"
fips,21111.0,"Jefferson, KY"
fips,21113.0,"Jessamine, KY"
fips,21115.0,"Johnson, KY"
fips,21117.0,"Kenton, KY"
fips,21119.0,"Knott, KY"
fips,21121.0,"Knox, KY"
fips,21123.0,"Larue, KY"
fips,21125.0,"Laurel, KY"
fips,21127.0,"Lawrence, KY"
fips,21129.0,"Lee, KY"
fips,21131.0,"Leslie, KY"
fips,21133.0,"Letcher, KY"
fips,21135.0,"Lewis, KY"
fips,21137.0,"Lincoln, KY"
fips,21139.0,"Livingston, KY"
fips,21141.0,"Logan, KY"
fips,21143.0,"Lyon, KY"
fips,21145.0,"McCracken, KY"
fips,21147.0,"McCreary, KY"
fips,21149.0,"McLean, KY"
fips,21151.0,"Madison, KY"
fips,21153.0,"Magoffin, KY"
fips,21155.0,"Marion, KY"
fips,21157.0,"Marshall, KY"
fips,21159.0,"Martin, KY"
fips,21161.0,"Mason, KY"
fips,21163.0,"Meade, KY"
fips,21165.0,"Menifee, KY"
fips,21167.0,"Mercer, KY"
fips,21169.0,"Metcalfe, KY"
fips,21171.0,"Monroe, KY"
fips,21173.0,"Montgomery, KY"
fips,21175.0,"Morgan, KY"
fips,21177.0,"Muhlenberg, KY"
fips,21179.0,"Nelson, KY"
fips,21181.0,"Nicholas, KY"
